time_s,output_voltage_V,inductor_current_A,duty_cycle,tracking_error_V,Vin_V,R_ohm,L_H,C_F
0.4345,200.76981687073848,8.061704301542221,0.5019171833992004,-0.7698168707384809,100.0,50.0,0.001,0.00047
0.435,200.76981692148334,8.061706363840145,0.5019171833992004,-0.7698169214833399,100.0,50.0,0.001,0.00047
0.4355,200.76981806390933,8.061708413500497,0.5019171833992004,-0.7698180639093266,100.0,50.0,0.001,0.00047
0.436,200.76982077927929,8.061704195242633,0.5019171237945557,-0.7698207792792857,100.0,50.0,0.001,0.00047
0.4365,200.76982120172434,8.061699300745126,0.5019171237945557,-0.7698212017243407,100.0,50.0,0.001,0.00047
0.437,200.7698185105215,8.061700284448236,0.5019171833992004,-0.7698185105215032,100.0,50.0,0.001,0.00047
0.4375,200.76981639781832,8.061701938372288,0.5019171833992004,-0.7698163978183175,100.0,50.0,0.001,0.00047
0.438,200.76981520643983,8.061704118446919,0.5019171833992004,-0.76981520643983,100.0,50.0,0.001,0.00047
0.4385,200.76981519557762,8.061706595224123,0.5019171833992004,-0.7698151955776211,100.0,50.0,0.001,0.00047
0.439,200.76981649732966,8.06170907470647,0.5019171833992004,-0.7698164973296571,100.0,50.0,0.001,0.00047
0.4395,200.7698195963879,8.061705246591856,0.5019171237945557,-0.7698195963878902,100.0,50.0,0.001,0.00047
0.44,200.76982060108494,8.061700646683327,0.5019171237945557,-0.7698206010849447,100.0,50.0,0.001,0.00047
0.4405,200.76981863584115,8.06170177997052,0.5019171833992004,-0.7698186358411476,100.0,50.0,0.001,0.00047
0.441,200.76981731291198,8.061703402684792,0.5019171833992004,-0.7698173129119823,100.0,50.0,0.001,0.00047
0.4415,200.7698168779665,8.061705354863207,0.5019171833992004,-0.7698168779664911,100.0,50.0,0.001,0.00047
0.442,200.76981748668638,8.061707415361056,0.5019171833992004,-0.7698174866863781,100.0,50.0,0.001,0.00047
0.4425,200.76981968544814,8.061703340855622,0.5019171237945557,-0.769819685448141,100.0,50.0,0.001,0.00047
0.443,200.76981967844756,8.061698718767396,0.5019171237945557,-0.7698196784475613,100.0,50.0,0.001,0.00047
0.4435,200.76981671127922,8.0617000818295,0.5019171833992004,-0.7698167112792191,100.0,50.0,0.001,0.00047
0.444,200.76981452949514,8.061702183839387,0.5019171833992004,-0.769814529495136,100.0,50.0,0.001,0.00047
0.4445,200.76981350793517,8.061704829203855,0.5019171833992004,-0.7698135079351687,100.0,50.0,0.001,0.00047
