time_s,output_voltage_V,inductor_current_A,duty_cycle,tracking_error_V,Vin_V,R_ohm,L_H,C_F
0.0005,200.0,8.0,0.5,0.0,100.0,50.0,0.001,0.00047
0.001,200.0,8.125333233564305,0.5,0.0,100.25066646712861,50.0,0.001,0.00047
0.0015,200.06666661359804,8.374023120729163,0.5,-0.06666661359804493,100.49737977432972,50.0,0.001,0.00047
0.002,200.27666858288453,8.585434464866061,0.498600001114441,-0.27666858288452545,100.73624910536935,50.0,0.001,0.00047
0.0025,200.64590466026192,8.299385277714421,0.49302329402145917,-0.6459046602619196,100.96350734820344,50.0,0.001,0.00047
0.003,200.96421650457737,6.76213704405022,0.4804276361960547,-0.9642165045773652,101.17557050458494,50.0,0.001,0.00047
0.0035,200.5554630044416,3.4314975112858903,0.4624397559108468,-0.5554630044416058,101.36909421185737,50.0,0.001,0.00047
0.004,198.2809676587591,0.0,0.45414979058359384,1.7190323412409043,101.54102648555158,50.0,0.001,0.00047
0.0045000000000000005,194.06222366601955,0.5001547727336373,0.4921935902651985,5.937776333980452,101.68865585100403,50.0,0.001,0.00047
0.005,190.14028814826196,13.647292454525648,0.6108702800844448,9.85971185173804,101.80965410493204,50.0,0.001,0.00047
0.0055,189.03992275327198,45.31261080624972,0.797142011802012,10.96007724672802,101.90211303259031,50.0,0.001,0.00047
0.006,194.61089627665638,77.48479157878376,0.800993290684477,5.389103723343624,101.96457450145738,50.0,0.001,0.00047
0.006500000000000001,200.70777698707212,80.0,0.875804198511145,-0.7077769870721227,101.99605345685654,50.0,0.001,0.00047
0.007,209.87748226386398,80.0,0.8420790187509277,-9.877482263863982,101.99605345685654,50.0,0.001,0.00047
0.0075,236.29463279743823,80.0,0.6371291106645366,-36.294632797438226,101.96457450145738,50.0,0.001,0.00047
0.008,270.0186547551926,77.1549306935438,0.5446690837970267,-70.01865475519259,101.90211303259031,50.0,0.001,0.00047
0.0085,311.3352113574986,50.65013569177877,0.42663500694488643,-111.33521135749862,101.80965410493204,50.0,0.001,0.00047
0.009000000000000001,320.0,0.0,0.28202705883681534,-120.0,101.68865585100403,50.0,0.001,0.00047
0.0095,313.1914893617021,0.0,0.25170029858806053,-113.19148936170211,101.54102648555158,50.0,0.001,0.00047
0.01,306.52784065187865,0.0,0.27553008582210314,-106.52784065187865,101.36909421185737,50.0,0.001,0.00047
0.0105,300.0059717018387,0.0,0.29885285630648517,-100.00597170183869,101.17557050458494,50.0,0.001,0.00047
0.011,293.6228659209485,0.0,0.3216793976316251,-93.62286592094853,100.96350734820344,50.0,0.001,0.00047
0.0115,287.37557090135385,0.0,0.3440202678647406,-87.37557090135385,100.73624910536935,50.0,0.001,0.00047
0.012,281.26119705238887,0.0,0.365885800433322,-81.26119705238887,100.49737977432972,50.0,0.001,0.00047
0.0125,275.27691626404015,0.0,0.3872861089046995,-75.27691626404015,100.25066646712861,50.0,0.001,0.00047
0.013000000000000001,269.4199605988478,0.0,0.4082310916639199,-69.41996059884781,100.0,50.0,0.001,0.00047
0.0135,263.68762101163827,0.0,0.4287304364920932,-63.68762101163827,99.74933353287139,50.0,0.001,0.00047
0.014,258.07724609649705,0.0,0.44879362504732656,-58.07724609649705,99.50262022567028,50.0,0.001,0.00047
0.0145,252.58624086040138,0.0,0.4684299372503208,-52.586240860401375,99.26375089463065,50.0,0.001,0.00047
0.015,247.21206552294603,0.0,0.4876484555766557,-47.212065522946034,99.03649265179656,50.0,0.001,0.00047
0.0155,241.95223434160675,0.0,0.5064580692577494,-41.952234341606754,98.82442949541506,50.0,0.001,0.00047
0.016,236.8043144619981,0.0,0.5248674783924369,-36.8043144619981,98.63090578814263,50.0,0.001,0.00047
0.0165,231.7659247925939,0.0,0.5428851979710672,-31.765924792593893,98.45897351444842,50.0,0.001,0.00047
0.017,226.83473490338977,0.0,0.5605195618139819,-26.834734903389773,98.31134414899597,50.0,0.001,0.00047
0.0175,222.0084639479985,0.0,0.10817086561687528,-22.008463947998507,98.19034589506796,50.0,0.001,0.00047
0.018000000000000002,217.28487960867938,0.0,0.1250628139607447,-17.284879608679375,98.09788696740969,50.0,0.001,0.00047
0.0185,212.66179706381385,0.0,0.1415953591483617,-12.66179706381385,98.03542549854262,50.0,0.001,0.00047
0.019,208.13707797734972,0.0,0.15777614805539103,-8.137077977349719,98.00394654314346,50.0,0.001,0.00047
0.0195,203.70862950974654,0.0,0.17361266485801546,-3.708629509746544,98.00394654314346,50.0,0.001,0.00047
0.02,199.3744033499647,0.0,0.12421121807406205,0.6255966500353054,98.03542549854262,50.0,0.001,0.00047
0.0205,195.13239476805055,0.0,0.1503289510089164,4.8676052319494545,98.09788696740969,50.0,0.001,0.00047
0.021,190.98064168787926,0.0,0.2503590726047314,9.019358312120744,98.19034589506796,50.0,0.001,0.00047
0.021500000000000002,186.9172237796265,0.0,0.4227289788474439,13.08277622037349,98.31134414899597,50.0,0.001,0.00047
0.022,182.94026157154934,18.00492016777894,0.6658995253828646,17.059738428450657,98.45897351444842,50.0,0.001,0.00047
0.0225,185.180719058075,38.03336533959164,0.6798188931111346,14.819280941925001,98.63090578814263,50.0,0.001,0.00047
0.023,194.5128393935777,57.07383961139967,0.6719772919082949,5.487160606422293,98.82442949541505,50.0,0.001,0.00047
0.0235,206.4435790250082,80.0,0.7353401813464255,-6.443579025008205,99.03649265179656,50.0,0.001,0.00047
0.024,237.72605949692078,80.0,0.5808199596987752,-37.72605949692078,99.26375089463065,50.0,0.001,0.00047
