time_s,output_voltage_V,duty_cycle,inductor_current_A,bound_hit
0.0005,200.0,0.5,8.0,False
0.001,200.02455013400112,0.5,8.091941337524801,False
0.0015,200.11844963417778,0.49999840424128994,8.262274086235147,False
0.002,200.31523843496777,0.49999193252176843,8.485743201862908,False
0.0025,200.6321555610466,0.4999773645052044,8.728925237983352,False
0.003,201.0673640323751,0.4999520363154848,8.954823018724259,False
0.0035,201.59978791972136,0.4999142654314327,9.127894446332082,False
0.004,202.19155723232134,0.49986364741826955,9.218843834132095,False
0.0045000000000000005,202.7927131212832,0.49980118559415476,9.208544570042518,False
0.005,203.34753282831878,0.4997292371028874,9.090583520096697,False
0.0055,203.8016270531405,0.49965128312511087,8.872103806100036,False
0.006,204.10886729789524,0.4995715540080727,8.572849374236977,False
0.006500000000000001,204.2372291768585,0.4994945589863665,8.22255312389981,False
0.007,204.17278645336017,0.49942458245476545,7.85702945753856,False
0.0075,203.92134100056268,0.49936521279414,7.513502870585508,False
0.008,203.50749324310493,0.4993189649517714,7.225803209457394,False
0.0085,202.9713027778704,0.49928704494099774,7.020071377067335,False
0.009000000000000001,202.36301202046627,0.4992692849225914,6.91154438267864,False
0.0095,201.73656163769104,0.4992642542801546,6.90283630638174,False
0.01,201.14277968571983,0.49926952837472804,6.983923955818333,False
0.0105,200.6231566439197,0.49928207577704076,7.133812640705559,False
0.011,200.2050240555543,0.499298709579472,7.323631576558011,False
0.0115,199.89875128179781,0.49931654084805693,7.520720872549444,False
0.012,199.697293517588,0.4993333732175178,7.693147253361559,False
0.0125,199.5781045592139,0.49934798670296443,7.814038480050886,False
0.013000000000000001,199.50711300732164,0.49936027458249493,7.865160921357483,False
0.0135,199.44419144719288,0.4993712174649797,7.839274362632342,False
0.014,199.3493584487354,0.49938270067127827,7.7409672255284905,False
0.0145,199.1888661700585,0.4993972019444702,7.585881194567088,False
0.015,198.94035214114044,0.4994173935658531,7.3984497688518,False
0.0155,198.59636842886778,0.49944571398518184,7.208472220703286,False
0.016,198.16582672082544,0.49948396764436254,7.046996781543889,False
0.0165,197.67318349423454,0.4995330073289522,6.942074177355806,False
0.017,197.15549630746813,0.4995925417378682,6.914953186030568,False
0.0175,196.65776800617186,0.4996610936525946,6.9772226710030445,False
0.018000000000000002,196.22722087199054,0.4997361135475668,7.12926964880716,False
0.0185,195.90727707174602,0.49981423259119595,7.360240109671029,False
0.019,195.73204841721147,0.4998916206251321,7.649484781324055,False
0.0195,195.72205645544102,0.4999644013316006,7.9692743857097685,False
0.02,195.88172755360637,0.5000290700828576,8.288404728791548,False
0.0205,196.1989634634681,0.5000828606146451,8.57620199951082,False
0.021,196.64681012756154,0.5001240143672001,8.806395577222629,False
0.021500000000000002,197.18697317543658,0.500151919882082,8.960352915646554,False
0.022,197.77469255076787,0.5001671071320567,9.029263224273773,False
0.0225,198.3643199481566,0.5001711007750286,9.015000530678309,False
0.023,198.91486128740667,0.5001661546059368,8.92957320940357,False
0.0235,199.39476154440308,0.5001549046196632,8.793253459047593,False
0.024,199.785318275136,0.5001399881836474,8.631652603245287,False
0.0245,200.08229870839324,0.5001236805729836,8.472144198721656,False
0.025,200.2955785130196,0.5001075970706949,8.340118900463429,False
0.025500000000000002,200.44688584296838,0.5000924994027682,8.255571972877037,False
0.026000000000000002,200.56598620458078,0.5000782307486263,8.23047410544944,False
0.0265,200.685847913598,0.500063785937477,8.26726596224378,False
0.027,200.83745698431818,0.5000475051333221,8.358662237055182,False
0.0275,201.04498761515035,0.5000273628250214,8.488773553890935,False
0.028,201.3219765180009,0.5000013114792524,8.635378779984503,False
0.0285,201.66900591864743,0.49996763238633996,8.773029786049788,False
0.029,202.07319213025872,0.4999252458275279,8.876564839829255,False
0.029500000000000002,202.50953298546403,0.49987393863499346,8.924558551704997,False
0.03,202.94392055441992,0.4998144785974512,8.902250661499966,False
0.0305,203.33740736776,0.49974860041068714,8.803569974458382,False
0.031,203.6511523973081,0.49967886495950375,8.63199308608236,False
0.0315,203.85138757912065,0.4996084104220667,8.400133881474456,False
0.032,203.91374736164005,0.4995406278492893,8.128128801900356,False
0.0325,203.82639235093907,0.4994788036497387,7.841042467136214,False
0.033,203.59152210258907,0.49942577551500966,7.565647294106433,False
0.0335,203.22508978015847,0.4993836461958883,7.327011845274228,False
0.034,202.75477338394293,0.49935359146530744,7.145354620269338,False
0.0345,202.216491365733,0.4993357856843591,7.033579822828453,False
0.035,201.64994247637586,0.4993294524147836,6.995815046121072,False
0.035500000000000004,201.09377428279512,0.49933303072210583,7.0271316623169815,False
