time_s,output_voltage_V,duty_cycle,inductor_current_A,bound_hit
0.0005,200.2512135969379,0.5146728157997131,9.45188315321905,False
0.001,201.0870892160888,0.5052856802940369,9.913583137080408,False
0.0015,201.90960794587133,0.49288633465766907,8.997985234529047,False
0.002,202.12472614944357,0.4884258806705475,7.584164363144857,False
0.0025,201.8098128551367,0.49931663274765015,7.3825484319884085,False
0.003,201.59811842167127,0.5079958438873291,8.212813217212071,False
0.0035,201.75389594517367,0.5027951002120972,8.593182324786472,False
0.004,202.00684027501092,0.49700888991355896,8.396730675259,False
0.0045000000000000005,202.12229587627834,0.49543678760528564,8.048815965596257,False
0.005,202.0977180235133,0.4975399672985077,7.950241297877113,False
0.0055,202.08261439975468,0.5002415776252747,8.167823231596191,False
0.006,202.15393599912417,0.4984068274497986,8.21445457438659,False
0.006500000000000001,202.21962993131305,0.4969337582588196,8.105042548809408,False
0.007,202.22353106455736,0.49696362018585205,7.989860113898935,False
0.0075,202.1894965833833,0.4983346164226532,8.00677571921017,False
0.008,202.16616273769023,0.4986179769039154,8.036242976187834,False
0.0085,202.14193328357683,0.4981222450733185,7.986002022389419,False
0.009000000000000001,202.09109594573457,0.49862223863601685,7.950511506488277,False
0.0095,202.02553591418422,0.4993721842765808,7.950417946910747,False
0.01,201.95415298961586,0.49967068433761597,7.932945449213873,False
0.0105,201.86872216225848,0.5000973343849182,7.905484622666411,False
0.011,201.76871462261607,0.5008099675178528,7.893768337089485,False
0.0115,201.6605619929387,0.5014441609382629,7.886827750831079,False
0.012,201.54510263973933,0.5020138621330261,7.875564354901337,False
0.0125,201.42174470797616,0.5026814341545105,7.868821166652325,False
0.013000000000000001,201.29332601182253,0.5033627152442932,7.868039577981539,False
0.0135,201.16139899459515,0.5039380192756653,7.863425475761391,False
0.014,201.0259922639704,0.5045868754386902,7.864754236520497,False
0.0145,200.89102783466313,0.5052278637886047,7.874490502922209,False
0.015,200.76059622283543,0.5057989358901978,7.889227525830042,False
0.0155,200.6368554751661,0.506289005279541,7.90503030234502,False
0.016,200.5208518561231,0.5067399740219116,7.923100942741124,False
0.0165,200.41501084482852,0.5071835517883301,7.948590493436986,False
0.017,200.3231575915959,0.5075476765632629,7.979608432756164,False
0.0175,200.24717701368246,0.5077815651893616,8.009315375375676,False
0.018000000000000002,200.18842880856414,0.5080511569976807,8.048006424567573,False
0.0185,200.15133140309894,0.5082314014434814,8.093161609297853,False
0.019,200.1362152010808,0.5081755518913269,8.127213651431113,False
0.0195,200.13646919278847,0.5079938769340515,8.1447289321911,False
0.02,200.1466260017575,0.5078791379928589,8.161271547204988,False
0.0205,200.16869238493808,0.5077839493751526,8.187849270578853,False
0.021,200.2076393552538,0.5075721740722656,8.220451433140443,False
0.021500000000000002,200.26503078382373,0.5071960091590881,8.248854200706534,False
0.022,200.33802474282476,0.5067186951637268,8.268651713066339,False
0.0225,200.42286970613648,0.5062167048454285,8.283101834107354,False
0.023,200.5177991518361,0.5057064890861511,8.29677681764798,False
0.0235,200.62269308208698,0.5051575303077698,8.310223648324419,False
0.024,200.73702714281265,0.5045487880706787,8.320653577699696,False
0.0245,200.85881510728467,0.5038958787918091,8.325800537902921,False
0.025,200.98528193548748,0.503231942653656,8.325918100575633,False
0.025500000000000002,201.11399305068667,0.5025778412818909,8.322551744923574,False
0.026000000000000002,201.24316773093526,0.5019363164901733,8.316555911262888,False
0.0265,201.37119808162336,0.501305878162384,8.30756271694385,False
0.027,201.49617059299229,0.5006939172744751,8.294928715433572,False
0.0275,201.61590082310983,0.5001155734062195,8.278648279078823,False
0.028,201.72829644417962,0.49958547949790955,8.259399734433037,False
0.0285,201.8316046897826,0.4991112947463989,8.237874983940396,False
0.029,201.92434742961728,0.498696506023407,8.214388934301281,False
0.029500000000000002,202.00515559304887,0.4983455538749695,8.189057802711053,False
0.03,202.07273449551673,0.4980649948120117,8.1621371141207,False
0.0305,202.12596358274206,0.4978609085083008,8.134099880643957,False
0.031,202.16399712149564,0.4977370500564575,8.105510833813451,False
0.0315,202.18628499215308,0.4976944327354431,8.076850196238738,False
0.032,202.19253040284121,0.497732937335968,8.04850987867454,False
0.0325,202.18375630882113,0.4979119896888733,8.02686553605687,False
0.033,202.163692878687,0.4982012212276459,8.014767505502757,False
0.0335,202.13316911543882,0.4983733892440796,7.991626590324771,False
0.034,202.087370889543,0.4986978769302368,7.96544698258467,False
0.0345,202.02638431623126,0.4991832971572876,7.946417462458784,False
0.035,201.9528208188207,0.49966809153556824,7.928742332364715,False
0.035500000000000004,201.8668601100005,0.500180721282959,7.910198314194547,False
0.036000000000000004,201.76882765528163,0.5007765889167786,7.895295935890126,False
0.0365,201.66076580527138,0.5014064908027649,7.884473630261326,False
0.037,201.54453982356526,0.5020391345024109,7.875831643470198,False
0.0375,201.42153690222895,0.502690851688385,7.8701444494083175,False
0.038,201.2935644353056,0.5033489465713501,7.867957247910893,False
0.0385,201.16148831231152,0.5039331912994385,7.862810987918649,False
0.039,201.025875937993,0.5045933127403259,7.864797605948256,False
0.0395,200.89098392850815,0.5052301287651062,7.874783961445215,False
0.04,200.7606650435025,0.5057966709136963,7.8892878965115125,False
0.0405,200.6369110928875,0.5062868595123291,7.90485746985437,False
0.041,200.5208381915192,0.5067412853240967,7.923055856490678,False
0.0415,200.41499121262177,0.5071844458580017,7.94864014929469,False
0.042,200.32316270156696,0.5075475573539734,7.979647812183016,False
0.0425,200.24719330627215,0.5077810883522034,8.00930381695137,False
0.043000000000000003,200.18843371371457,0.5080509185791016,8.047968109019351,False
0.043500000000000004,200.15131856127033,0.508231520652771,8.093136348327675,False
0.044,200.13619684625056,0.5081759095191956,8.127228447061052,False
0.0445,200.13645987596647,0.5079938769340515,8.144747164472005,False
0.045,200.1466246429975,0.5078790187835693,8.161279044651678,False
0.0455,200.1686939095254,0.5077838897705078,8.187850716129322,False
0.046,200.20763839141443,0.5075719952583313,8.220434717154681,False
0.0465,200.26502347722845,0.5071961283683777,8.248850582602888,False
0.047,200.33801724419249,0.5067187547683716,8.268655975414795,False
0.0475,200.4228670721995,0.506216824054718,8.283119433128912,False
0.048,200.5178046660305,0.5057064294815063,8.296788013209662,False
0.0485,200.62270072942104,0.5051573514938354,8.310215067313456,False
0.049,200.7370297639487,0.5045487880706787,8.32064371302684,False
0.0495,200.85881454593445,0.5038959980010986,8.32580251713677,False
0.05,200.98528139165114,0.5032318830490112,8.325914164256687,False
0.0505,201.11399053711975,0.5025778412818909,8.322548193917303,False
0.051000000000000004,201.24316570914732,0.5019364356994629,8.316565055892172,False
0.051500000000000004,201.37119987538523,0.5013058185577393,8.307565822131426,False
0.052000000000000005,201.49617277312396,0.5006938576698303,8.29492524838116,False
0.0525,201.61590209164663,0.5001156330108643,8.27865045093311,False
0.053,201.7282987223964,0.49958547949790955,8.259401457128964,False
0.0535,201.8316071265353,0.49911126494407654,8.237873068813796,False
0.054,201.92434866809523,0.498696506023407,8.214386553913842,False
0.0545,202.0051554955593,0.4983455538749695,8.189055278213802,False
0.055,202.07273310226384,0.4980649948120117,8.162134779390527,False
0.0555,202.12596110329255,0.4978609085083008,8.13409803807122,False
0.056,202.16399444502517,0.4977370798587799,8.105512692449503,False
0.0565,202.1862845923357,0.4976944923400879,8.076858538203398,False
0.057,202.19253272069162,0.49773284792900085,8.048508834707038,False
0.0575,202.18375788688533,0.4979119896888733,8.026863997862147,False
