time_s,output_voltage_V,inductor_current_A,duty_cycle,tracking_error_V,Vin_V,R_ohm,L_H,C_F
0.0145,263.68762101163827,0.0,0.05,-63.68762101163827,99.26375089463065,50.0,0.001,0.00047
0.015,258.07724609649705,0.0,0.05,-58.07724609649705,99.03649265179656,50.0,0.001,0.00047
0.0155,252.58624086040138,0.0,0.05,-52.586240860401375,98.82442949541506,50.0,0.001,0.00047
0.016,247.21206552294603,0.0,0.05,-47.212065522946034,98.63090578814263,50.0,0.001,0.00047
0.0165,241.95223434160675,0.0,0.05,-41.952234341606754,98.45897351444842,50.0,0.001,0.00047
0.017,236.8043144619981,0.0,0.05,-36.8043144619981,98.31134414899597,50.0,0.001,0.00047
0.0175,231.7659247925939,0.0,0.05,-31.765924792593893,98.19034589506796,50.0,0.001,0.00047
0.018000000000000002,226.83473490338977,0.0,0.05,-26.834734903389773,98.09788696740969,50.0,0.001,0.00047
0.0185,222.0084639479985,0.0,0.05,-22.008463947998507,98.03542549854262,50.0,0.001,0.00047
0.019,217.28487960867938,0.0,0.05,-17.284879608679375,98.00394654314346,50.0,0.001,0.00047
0.0195,212.66179706381385,0.0,0.05,-12.66179706381385,98.00394654314346,50.0,0.001,0.00047
0.02,208.13707797734972,0.0,0.05,-8.137077977349719,98.03542549854262,50.0,0.001,0.00047
0.0205,203.70862950974654,0.0,0.05,-3.708629509746544,98.09788696740969,50.0,0.001,0.00047
0.021,199.3744033499647,0.0,0.05,0.6255966500353054,98.19034589506796,50.0,0.001,0.00047
0.021500000000000002,195.13239476805055,0.0,0.05,4.8676052319494545,98.31134414899597,50.0,0.001,0.00047
0.022,190.98064168787926,0.0,0.05,9.019358312120744,98.45897351444842,50.0,0.001,0.00047
0.0225,186.9172237796265,0.0,0.05,13.08277622037349,98.63090578814263,50.0,0.001,0.00047
0.023,182.94026157154934,0.0,0.05,17.059738428450657,98.82442949541505,50.0,0.001,0.00047
0.0235,179.04791558066532,0.0,0.05,20.952084419334682,99.03649265179656,50.0,0.001,0.00047
0.024,175.23838546192775,0.0,0.05,24.76161453807225,99.26375089463065,50.0,0.001,0.00047
0.0245,171.50990917550376,0.0,0.05,28.490090824496235,99.50262022567028,50.0,0.001,0.00047
0.025,167.86076217176964,0.0,0.05,32.139237828230364,99.74933353287139,50.0,0.001,0.00047
0.025500000000000002,164.28925659364688,0.0,0.05,35.71074340635312,100.0,50.0,0.001,0.00047
0.026000000000000002,160.7937404959097,0.0,0.05,39.2062595040903,100.25066646712861,50.0,0.001,0.00047
0.0265,157.37259708110312,0.0,0.05,42.62740291889688,100.49737977432972,50.0,0.001,0.00047
0.027,154.02424395171795,0.0,0.05,45.97575604828205,100.73624910536935,50.0,0.001,0.00047
0.0275,150.74713237827714,0.0,0.05,49.25286762172286,100.96350734820344,50.0,0.001,0.00047
0.028,147.53974658299464,0.0,0.05,52.46025341700536,101.17557050458494,50.0,0.001,0.00047
0.0285,144.4006030386756,0.0,0.05,55.5993969613244,101.36909421185737,50.0,0.001,0.00047
0.029,141.32824978253356,0.0,0.05,58.67175021746644,101.54102648555158,50.0,0.001,0.00047
0.029500000000000002,138.3212657446073,0.0,0.05,61.6787342553927,101.68865585100403,50.0,0.001,0.00047
