time_s,output_voltage_V,inductor_current_A,duty_cycle,tracking_error_V,Vin_V,R_ohm,L_H,C_F
0.0005,199.99395837175086,8.07098913192749,0.5007098913192749,0.006041628249136011,100.0,50.0,0.001,0.00047
0.001,200.02097960399345,8.32439881624775,0.501265698671341,-0.02097960399345311,100.25066646712861,50.0,0.001,0.00047
0.0015,200.1798689266957,8.717105703672537,0.5014924624562264,-0.17986892669568988,100.49737977432972,50.0,0.001,0.00047
0.002,200.54837521099242,9.138544086706396,0.5009819275289774,-0.5483752109924183,100.73624910536935,50.0,0.001,0.00047
0.0025,201.14564349428878,9.448885331850668,0.4996577521391213,-1.1456434942887768,100.96350734820344,50.0,0.001,0.00047
0.003,201.9149220485451,9.52043652902207,0.4977148579749837,-1.914922048545094,101.17557050458494,50.0,0.001,0.00047
0.0035,202.7285993853838,9.270938108834002,0.4954900310550499,-2.728599385383802,101.36909421185737,50.0,0.001,0.00047
0.004,203.41365339781237,8.66990043574512,0.4931987783508711,-3.413653397812368,101.54102648555158,50.0,0.001,0.00047
0.0045000000000000005,203.77709593266104,7.781471001115008,0.49135412991222055,-3.777095932661041,101.68865585100403,50.0,0.001,0.00047
0.005,203.65948674684395,6.769764432955711,0.4904576161220656,-3.659486746843953,101.80965410493204,50.0,0.001,0.00047
0.0055,202.99547139176312,5.841269380441126,0.49052654116429273,-2.995471391763118,101.90211303259031,50.0,0.001,0.00047
0.006,201.8369250828889,5.201698950932382,0.49139892307634925,-1.8369250828889108,101.96457450145738,50.0,0.001,0.00047
0.006500000000000001,200.34665966879098,5.060690323577546,0.493263828362608,-0.3466596687909771,101.99605345685654,50.0,0.001,0.00047
0.007,198.79315583139172,5.649513775671835,0.49678019728734735,1.206844168608285,101.99605345685654,50.0,0.001,0.00047
0.0075,197.56534359128418,6.986949398372609,0.5005376174003228,2.4346564087158242,101.96457450145738,50.0,0.001,0.00047
0.008,197.05234379982357,8.891466471571235,0.503490454838454,2.947656200176425,101.90211303259031,50.0,0.001,0.00047
0.0085,197.55212799691628,10.919814300703884,0.5039238987891995,2.4478720030837167,101.80965410493204,50.0,0.001,0.00047
0.009000000000000001,199.13270543614604,12.58526031785248,0.5021174167344724,0.8672945638539602,101.68865585100403,50.0,0.001,0.00047
0.0095,201.6266026380563,13.301338342413082,0.49727559710912816,-1.626602638056312,101.54102648555158,50.0,0.001,0.00047
0.01,204.56143386472064,12.513569311679149,0.4894293167349396,-4.561433864720641,101.36909421185737,50.0,0.001,0.00047
0.0105,207.1283751040322,9.939106404268763,0.4802319561872078,-7.128375104032187,101.17557050458494,50.0,0.001,0.00047
0.011,208.2960233166859,5.8191120097584985,0.47277384818774604,-8.296023316685904,100.96350734820344,50.0,0.001,0.00047
0.0115,207.13583593125486,1.1460213434848683,0.4715096875826997,-7.13583593125486,100.73624910536935,50.0,0.001,0.00047
0.012,203.37025074855757,0.0,0.47377363404437006,-3.3702507485575666,100.49737977432972,50.0,0.001,0.00047
0.0125,199.04322413688612,0.0,0.48397304144187253,0.9567758631138759,100.25066646712861,50.0,0.001,0.00047
0.013000000000000001,194.8082619212077,0.28094550158812126,0.5004195223021602,5.191738078792298,100.0,50.0,0.001,0.00047
0.0135,190.8083028886094,2.9336150790100533,0.5151951285504184,9.191697111390596,99.74933353287139,50.0,0.001,0.00047
0.014,188.23249519839325,7.321133836313798,0.5245092517591963,11.767504801606748,99.50262022567028,50.0,0.001,0.00047
0.0145,187.91137394609333,12.43731456756965,0.5270137106864484,12.088626053906665,99.26375089463065,50.0,0.001,0.00047
0.015,190.22612981122077,17.127374681080866,0.5228794801399615,9.773870188779227,99.03649265179656,50.0,0.001,0.00047
0.0155,195.07653038423183,20.092536328691082,0.5116648470303099,4.92346961576817,98.82442949541506,50.0,0.001,0.00047
0.016,201.75919935947613,19.973936040249185,0.49318297711010556,-1.7591993594761277,98.63090578814263,50.0,0.001,0.00047
0.0165,208.71929169358503,15.780242118086313,0.4704263215854408,-8.719291693585035,98.45897351444842,50.0,0.001,0.00047
0.017,213.4389593317414,7.989531927677369,0.4543256466344441,-13.438959331741387,98.31134414899597,50.0,0.001,0.00047
0.0175,213.56919605814207,0.0,0.4503806043706465,-13.569196058142069,98.19034589506796,50.0,0.001,0.00047
0.018000000000000002,209.0251706100965,0.0,0.4505300107286183,-9.025170610096495,98.09788696740969,50.0,0.001,0.00047
0.0185,204.57782655456253,0.0,0.45522702090769374,-4.5778265545625345,98.03542549854262,50.0,0.001,0.00047
0.019,200.22510684063568,0.0,0.46485392451191904,-0.2251068406356751,98.00394654314346,50.0,0.001,0.00047
0.0195,195.96499818445193,0.0,0.4827862647167764,4.035001815548071,98.00394654314346,50.0,0.001,0.00047
0.02,191.79553013797423,0.06562520200677824,0.5003996836089227,8.204469862025775,98.03542549854262,50.0,0.001,0.00047
0.0205,187.74860582493758,2.6428396294671117,0.5154034192265733,12.251394175062416,98.09788696740969,50.0,0.001,0.00047
0.021,185.08945440309483,7.146974332465973,0.5249920706616257,14.910545596905166,98.19034589506796,50.0,0.001,0.00047
0.021500000000000002,184.72969813593903,12.747833703705638,0.5293647296792717,15.270301864060968,98.31134414899597,50.0,0.001,0.00047
0.022,187.24235885095888,18.09478615935241,0.5249000594448531,12.75764114904112,98.45897351444842,50.0,0.001,0.00047
0.0225,192.63769526678323,21.794463584200756,0.5127622216559213,7.362304733216774,98.63090578814263,50.0,0.001,0.00047
0.023,200.3201942123557,22.264703186918887,0.4918754081104445,-0.32019421235568757,98.82442949541505,50.0,0.001,0.00047
0.0235,208.7320877650261,18.18844602214417,0.4649116260953854,-8.732087765026108,99.03649265179656,50.0,0.001,0.00047
0.024,215.01698094025062,9.96686251791445,0.4456677976922088,-15.016980940250619,99.26375089463065,50.0,0.001,0.00047
0.0245,216.3860259995276,0.0,0.4394181755308816,-16.38602599952759,99.50262022567028,50.0,0.001,0.00047
0.025,211.78206799953765,0.0,0.4392622976557247,-11.782067999537645,99.74933353287139,50.0,0.001,0.00047
0.025500000000000002,207.27606655273897,0.0,0.4429757315613287,-7.276066552738968,100.0,50.0,0.001,0.00047
0.026000000000000002,202.86593747714878,0.0,0.44994298824596785,-2.8659374771487762,100.25066646712861,50.0,0.001,0.00047
0.0265,198.54964093508178,0.0,0.4646921721854719,1.4503590649182172,100.49737977432972,50.0,0.001,0.00047
0.027,194.3251804896545,0.0,0.4843987914517596,5.674819510345486,100.73624910536935,50.0,0.001,0.00047
0.0275,190.190602181364,2.0625496987677323,0.5016682464585517,9.809397818636,100.96350734820344,50.0,0.001,0.00047
0.028,187.21065122951288,6.422077461593695,0.5138744295537414,12.789348770487123,101.17557050458494,50.0,0.001,0.00047
0.0285,186.51160391114675,12.110312654206439,0.5192975226804565,13.48839608885325,101.36909421185737,50.0,0.001,0.00047
