episode,average_reward,voltage_rmse,average_duty_variation,critic_loss,actor_loss
1,-5.916655329450044,45.636554928457016,0.29027810164894113,6.05517776966095,8.735014753341675
2,-5.129855504653532,42.02152060802927,0.29517358356398193,6.526442704200744,10.061388359069824
3,-2.6182629478426813,31.996075550534783,0.07215105862829232,6.704045789241791,11.109892749786377
4,-0.1471314483531169,6.233630276965968,0.07066492361013499,4.513228825330734,10.160343437194824
5,-0.07329797874350176,4.449146666542856,0.053400452965143216,3.7717533212900163,9.37206862449646
6,-0.04558824430184511,2.9081065354599525,0.05494808890519268,3.001941876411438,8.531059732437134
7,-0.0820216623261125,4.706710122314178,0.05758216929714732,1.8611232605576515,8.179894857406616
8,-0.05053946389269227,3.1768821756399674,0.05522228217694395,1.085216956138611,7.639750566482544
9,-0.07469826812687157,4.368550107703527,0.05765719562423862,2.4532980896532535,7.1305062866210935
10,-0.14269670183415956,6.9903931509015695,0.04919003963451164,1.759399213194847,7.173964033126831
11,-0.11542310376450639,6.146300274341003,0.04951477614310002,1.3322531139850617,6.777638874053955
12,-0.08012902614541986,4.8159962538357926,0.0513258898678822,1.5417794662714004,6.691593542098999
13,-0.04654975544585974,2.9530327287768827,0.05479051736922018,0.9254115189611912,6.398389301300049
14,-0.07488280720024616,4.436468605845479,0.055768311053671984,0.5551538944989443,6.239816446304321
15,-0.08300837391834853,4.8278502573218365,0.054315851251302005,1.3663099613785743,6.327729787826538
16,-0.13967865119697792,6.718624185946288,0.057002313228536036,0.38051941595971583,6.026185083389282
17,-0.0444749213515274,2.935751698661364,0.05114727890015642,1.133500869423151,6.048610391616822
18,-0.07873954620334704,4.634773725452727,0.05540839591401208,0.7857887540012598,5.8160976123809816
19,-0.09611880830717508,5.256219132057094,0.056750977261764236,0.842146149277687,5.788388690948486
20,-0.05957717325203861,3.863664840628207,0.052413055216741,1.1871465792879463,5.694757289886475
