episode,average_reward,voltage_rmse,average_duty_variation,critic_loss,actor_loss
1,-5.160638554084377,42.41302761968811,0.2940704741988818,7.94569589138031,8.385042161941529
2,-4.730008236555315,39.94973309130604,0.3030241314212181,3.4396100425720215,10.26835063934326
3,-0.5189029194898033,13.870619774677868,0.06769880654550593,2.9203272569179535,10.630031642913819
4,-0.09118374808645945,4.890472117595311,0.06252280885259252,2.040151568055153,9.649843215942383
5,-0.05965237872486566,3.406192244264894,0.062166619503741444,1.1464482851326465,8.93400707244873
6,-0.07108534558388462,4.025650608824753,0.05959451972768371,1.170211322903633,8.534628238677978
7,-0.053386573880370485,3.203713430138634,0.05873058916063888,0.7740223616361618,8.118255672454834
8,-0.054707210969086734,3.218679146315852,0.058556723318958045,0.5704460559785366,7.693925914764404
9,-0.0418376070643665,2.514509835475923,0.056997667443891877,0.6316621801257134,7.407736978530884
10,-0.054023979045789684,3.301507552561503,0.0565340782681168,0.38864589273929595,7.008486442565918
11,-0.062323436024310015,3.6905843001550114,0.05832531557225665,0.30101391635835173,6.825140428543091
12,-0.05914453263582327,3.6924307482435554,0.05402740634405954,0.5698074098676443,6.641069984436035
13,-0.04892592348960826,3.080318370719464,0.05542768233103476,0.4747459314763546,6.380785961151123
14,-0.06174799097616902,4.013304190160577,0.05015177517184554,0.5240156998485327,6.1048131275177
15,-0.04673529071773942,3.1031397539943555,0.05325475775621257,0.47139467522501943,5.924446601867675
16,-0.04610893517476361,3.1104375188344884,0.050322936180766206,0.3684374811500311,5.843529891967774
17,-0.05091256115115306,3.373500650228979,0.053349960526961684,0.2359641344100237,5.5990959167480465
18,-0.04614832376401984,3.1355263395461646,0.05111942298615881,0.3303946278244257,5.466947784423828
19,-0.05341642542573437,3.42401514246557,0.05209002266423222,0.307565208747983,5.280634002685547
20,-0.047910992737028604,3.0935643609082253,0.05379071473154282,0.21304985452443362,5.0772050094604495
