episode,average_reward,voltage_rmse,average_duty_variation,critic_loss,actor_loss
1,-7.604443037559227,52.953910607102465,0.2664424964617609,14.772924880981446,4.587562313079834
2,-4.947660990427064,41.37818400030649,0.2798822772861049,8.528928461074829,4.419683389663696
3,-11.508571175382388,67.79473794071919,0.039596590944808406,7.030899591445923,6.228798351287842
4,-0.41142162633116286,12.178664938958521,0.06728607673063929,5.5588807153701785,5.306532497406006
5,-0.15274949555616288,6.787590213644583,0.06623374633528135,4.02447967171669,4.581412267684937
6,-0.11061485305089121,5.441125915368216,0.06677048835281715,3.1850912237167357,4.258234882354737
7,-0.0805866868456747,4.609277944743039,0.05594616551731863,2.3448506987094877,4.170960073471069
8,-0.1017185734283519,5.415550748551983,0.05818611837121077,1.3606219172477723,3.8694024753570555
9,-0.0870486169061866,4.808411052557564,0.058722698373207524,1.0395572471618653,3.5148934650421144
10,-0.11723331563226748,5.920312000201995,0.06044622562476239,1.0811796656250954,3.3199818325042725
11,-0.07111137425236971,4.050061477054425,0.06100974715610076,1.0654566755890846,3.548291034698486
12,-0.11382144202886633,5.7675335659267475,0.06115018960382194,1.3320214346051216,3.2156256866455077
13,-0.0636100014043294,3.493215404003667,0.06391465465248689,0.8989482161402702,3.079150857925415
14,-0.05866698901758391,3.5573182717364253,0.05675921319226775,0.7670853778719902,3.131439437866211
15,-0.05977835717470121,3.7646134054874003,0.05407391407712777,0.9344108268618584,3.0146337127685547
16,-0.05963118840714603,3.606753708908087,0.055004147246484364,0.5253303956985473,3.0545898628234864
17,-0.05602860736200114,3.5503857350001105,0.05360777623497978,0.5779422630369663,2.8287611770629884
18,-0.07149459999383156,4.120583951029538,0.060250161686842274,0.45725215345621106,2.7822389221191406
19,-0.06103148572798313,3.8183094611564026,0.05532931843651068,0.4676120826601982,2.781713771820068
20,-0.06333860393404389,3.9215069473433264,0.05458351781298444,0.7742666338384151,2.761421489715576
